VV20_RS03385 140695 141955 NZ_LBME01000002.1 M
VV20_RS03390 141972 142920 NZ_LBME01000002.1 M
VV20_RS03405 143922 144270 NZ_LBME01000002.1 M
VV20_RS03440 150782 151658 NZ_LBME01000002.1 M
VV20_RS03465 155721 156696 NZ_LBME01000002.1 M
VV20_RS03470 156804 157752 NZ_LBME01000002.1 M
VV20_RS03495 162741 163188 NZ_LBME01000002.1 M
VV20_RS03525 168954 169779 NZ_LBME01000002.1 M
VV20_RS03530 169928 170393 NZ_LBME01000002.1 M
VV20_RS03535 170552 172007 NZ_LBME01000002.1 M
VV20_RS03540 172044 172692 NZ_LBME01000002.1 M
VV20_RS03545 172713 173871 NZ_LBME01000002.1 M
VV20_RS03550 173882 175343 NZ_LBME01000002.1 M
VV20_RS03555 175558 176662 NZ_LBME01000002.1 M
VV20_RS03560 176669 178109 NZ_LBME01000002.1 M
VV20_RS03565 178122 179682 NZ_LBME01000002.1 M
VV20_RS03570 179701 181180 NZ_LBME01000002.1 M
VV20_RS03575 181176 182598 NZ_LBME01000002.1 M
VV20_RS03580 182610 183777 NZ_LBME01000002.1 M
VV20_RS03585 183814 185305 NZ_LBME01000002.1 M
VV20_RS03590 185363 186680 NZ_LBME01000002.1 M
VV20_RS03625 193514 194294 NZ_LBME01000002.1 M
VV20_RS03655 198630 200082 NZ_LBME01000002.1 M
VV20_RS03660 200182 200839 NZ_LBME01000002.1 M
VV20_RS03685 205430 206591 NZ_LBME01000002.1 M
VV20_RS26900 211265 211505 NZ_LBME01000002.1 M
VV20_RS03710 211525 211723 NZ_LBME01000002.1 M
VV20_RS03715 212690 213170 NZ_LBME01000002.1 M
VV20_RS03725 214774 215212 NZ_LBME01000002.1 M
VV20_RS03745 218619 219615 NZ_LBME01000002.1 M
VV20_RS03750 219759 220800 NZ_LBME01000002.1 M
VV20_RS03790 225977 226196 NZ_LBME01000002.1 M
VV20_RS03795 226275 226854 NZ_LBME01000002.1 M
VV20_RS03800 226850 227444 NZ_LBME01000002.1 M
